phase,mag
0.9483110433834554,11.0
0.9490745448974849,11.022
0.956528882757766,11.066
0.9572632430465546,11.073
0.9580034313631813,11.072
0.11345497703757701,10.756
0.11419516535420371,10.787
0.11492952564287862,10.774
0.6153201834913489,10.767
0.616048715209331,10.762
0.6167714188993614,10.759
0.6917810600929215,10.737
0.6925154203815964,10.703
0.6932614369975454,10.755
0.7209981024017225,10.726
0.7217266341197046,10.721
0.7224609944083795,10.741
0.7254975152949328,10.723
0.7262377036115595,10.691
0.7269720636288639,10.739
0.35074138015033895,10.714
0.3514640838403693,10.77
0.4238918082389773,10.806
0.4246086836295717,10.821
0.4253313870482316,10.816
0.5201224551270798,10.855
0.5208568154157547,10.936
0.5215853471337368,10.936
0.21673880105777243,10.722
0.21747898937439913,10.721
0.21821334939170356,10.702
0.6810933584797567,10.963
0.700099297696056,10.733
0.7008278296854087,10.806
0.7243739796188038,10.777
0.7251025116081564,10.799
0.7258252152981868,10.726
0.7864274101717683,10.749
0.7871617704604432,10.742
0.8243343805731911,10.745
0.8250629122911732,10.751
0.11010603651016027,10.778
0.11084039679883517,10.763
0.11156892851681732,10.766
0.6587721303063745,10.731
0.6595064903236789,10.732
0.6602408503409833,10.711
0.22600121582604515,10.688
0.2267239195160755,10.735
0.22744662320610587,10.734
0.27508677913976953,10.717
0.27581531112912216,10.71
0.27655549944574886,10.712
0.2863061698759566,10.724
0.2870813279886306,10.711
0.2878215163052573,10.712
0.8569622696237502,10.782
0.8577082862396992,10.786
0.8584484745563259,10.765
0.8681874886593732,10.767
0.8689101920779194,10.788
0.8696503806659166,10.754
0.437287444153867,10.834
0.43801014784389736,10.817
0.43875616445984633,10.841
0.9200767720708427,10.908
0.9207936471900666,10.897
0.9215046942814524,10.898
0.4921549657299238,10.935
0.49287766941995415,10.918
0.49360037283850033,10.923
0.06911723732457631,10.844
0.06982828441584843,10.844
0.07055681613383058,10.78
0.6432702898071057,10.737
0.6439871651977,10.755
0.6447156969156822,10.705
0.2814758643173718,10.737
0.2821927397080799,10.68
0.2829096150986743,10.716
0.3149766738008566,10.738
0.3157168621174833,10.731
0.3164512224061582,10.719
0.3645459821600525,10.725
0.3652803424487274,10.726
0.36601470246603185,10.746
0.8143590434629004,10.747
0.8150817471529308,10.718
0.8158044508429612,10.726
0.8500046508190735,10.78
0.8507273545091039,10.776
0.8514500581991342,10.79
0.8565789225357321,10.766
0.8573016259542783,10.744
0.8580185013449864,10.77
0.8675476983002,10.767
0.879443166603096,10.762
0.8801658702931263,10.793
0.880894402282479,10.783
0.9181252948458223,10.836
0.9188538268351749,10.879
0.919564873926447,10.861
0.9344618935912195,10.933
0.9352079102072821,10.95
0.9359480985239088,10.93
0.970468852521094,11.115
0.971203212809769,11.144
0.9719375728270734,11.138
0.5588603319996537,10.788
0.5595888639890063,10.796
0.560329052305633,10.796
0.6404912005895085,10.728
0.6412197323074906,10.704
0.6419540925961655,10.734
0.8480997997173745,10.771
0.8488341600060494,10.749
0.8495743483226761,10.78
0.4128751902134127,10.771
0.4136095502307171,10.791
0.4143555668466661,10.786
0.4802031915007774,10.907
0.4809433798174041,10.888
0.4816835681340308,10.918
0.5098573527318422,10.878
0.5105975410484689,10.899
0.5113377293650956,10.885
0.9703769182286806,11.12
0.9711171068167914,11.116
0.9718456385346599,11.096
0.13297973291184917,10.778
0.13371992122847587,10.748
0.1344484532178285,10.763
0.8744098605939143,10.79
0.8751558772098633,10.799
0.8759018938258123,10.8
0.5492052196254917,10.809
0.5499454079421184,10.817
0.5506739399314711,10.785
0.9594211167458297,11.03
0.9601438204358601,11.079
0.96086652385452,11.207
0.9860154441644227,11.141
0.986738147854453,11.13
0.9874725078717574,11.302
0.018962569281711694,11.072
0.019691101271064326,11.031
0.020413804961094684,11.045
0.038714525385444176,10.921
0.03943722907536085,10.957
0.04016576106471348,10.962
0.7701725088907097,10.714
0.7709068689080141,10.721
0.771641229196689,10.696
0.29559552160526437,10.708
0.2963298818939393,10.71
0.29705258531248546,10.688
0.525112531308082,10.859
0.5258527198960792,10.864
0.5265929082127059,10.874
0.5522663713921929,10.79
0.5530007314094973,10.806
0.5537350914268018,10.79
0.5770597678850891,10.789
0.5778057845011517,10.77
0.5785401445183425,10.758
0.6018007102268257,10.753
0.6025467268427747,10.749
0.6032810868600791,10.738
0.6696532543836611,10.699
0.6703817863730137,10.715
0.6711219746896404,10.711
0.10720949553865466,10.773
0.10794968385528136,10.751
0.10868404387258579,10.722
0.13421180065415683,10.756
0.13494616094283174,10.765
0.1356921775587807,10.752
0.15897022789386028,10.75
0.15971041621048698,10.75
0.16043894792835545,10.755
0.18587345273476785,10.705
0.18661364105139455,10.729
0.18734800106869898,10.733
0.34249647762010227,10.753
0.34323666593672897,10.766
0.34397685452472615,10.701
0.4700015407426008,10.894
0.47073007273195344,10.907
0.47144694812254784,10.884
0.04033708646932155,10.918
0.04107144648662597,10.939
0.04180580677530088,10.931
0.592704121848783,10.759
0.593420997239491,10.765
0.5941378726301991,10.78
0.08740057466729922,10.819
0.09691811502375458,10.771
0.14922670317446318,10.74
0.1505730302799293,10.742
0.15127824907187915,10.725
0.1520067807898613,10.759
0.245707965305769,10.713
0.24643066899579935,10.72
0.24715920071366781,10.729
0.8260214832372412,10.772
0.8267500152265939,10.749
0.8274668906171883,10.77
0.5486901288189756,10.797
0.54942448883628,10.8
0.5501646774242772,10.802
0.5710822844395125,10.763
0.5718283010554615,10.771
0.5725626610727659,10.722
0.6768071587581517,10.72
0.677529862448182,10.688
0.6782525658668419,10.708
0.6988845886569379,10.726
0.6996014637762755,10.682
0.7003183391669836,10.683
0.16209097979412945,10.742
0.16281368321267564,10.749
0.163536386902706,10.751
0.210867645414055,10.724
0.21159617740340764,10.715
0.21231305279400203,10.708
0.2419963552504214,10.723
0.2427365435670481,10.718
0.24347090358435253,10.724
0.2992764450124241,10.72
0.31384708235691505,10.73
0.31458727067354175,10.725
0.31532163096221666,10.707
0.325095614318343,10.728
0.32583580290645386,10.724
0.32657599122308056,10.688
0.3436527782852181,10.729
0.34438713830252254,10.739
0.34512732661914924,10.704
0.14552806740061897,10.739
0.1462624274179234,10.735
0.1469967877065983,10.751
0.42342542162521113,10.81
0.42416560994183783,10.814
0.42489996995914225,10.811
0.9347498857135861,10.948
0.9354959023295351,10.96
0.9362302623468395,10.953
0.9752446012091696,11.148
0.9759906178251185,11.132
0.976724977842423,11.15
7.296722674254852e-05,11.122
0.0008073275154174553,11.135
0.001547515832044155,11.159
0.015022441314158641,11.088
0.47274444456911624,10.897
0.4734904611850652,10.874
0.4742189929029337,10.905
0.09106401317649215,10.779
0.09178671686652251,10.785
0.09252107688382694,10.778
0.8852573328293829,10.771
0.8859916931180578,10.774
0.8867318814346845,10.763
0.37857248928924037,10.754
0.37930102100710883,10.737
0.3800470376231715,10.773
0.3967449882136407,10.771
0.3974793482309451,10.753
0.39820788022029774,10.757
0.4146202460430004,10.785
0.4153546063316753,10.798
0.416094794648302,10.785
0.4549925680667002,10.873
0.4557211000560528,10.869
0.45645546007335724,10.879
0.48188996487976965,10.89
0.4826184965976381,10.915
0.4833528568864267,10.926
0.4909237599192693,10.947
0.49164646360929964,10.927
0.49236916729933,10.862
0.5245761040999923,10.865
0.5253104643886672,10.852
0.5260506527052939,10.849
0.538091827406106,10.836
0.5388261874234104,10.834
0.5395663760114076,10.816
0.6616686466281863,10.711
0.6624030069168612,10.735
0.6631431952334879,10.712
0.33135295577756096,10.709
0.3320814877669136,10.734
0.332815847784218,10.697
0.3403576095918197,10.718
0.3410977981799306,10.722
0.341832158197235,10.72
0.9058615318058401,10.824
0.9065900637951927,10.83
0.907312767485223,10.818
0.9121618756246335,10.833
0.9128904073426156,10.842
0.9136072827333237,10.864
0.9410583636411047,10.987
0.9417810673311351,10.977
0.9425095990490036,10.946
0.9938332122106885,11.085
0.9945559159006052,11.144
0.9952786195906356,11.164
0.027934332183690458,11.003
0.028674520500317158,11.002
0.029408880517507896,10.989
0.38878490952185984,10.722
0.45146196349026013,10.872
0.4521846671802905,10.867
0.45291319889827264,10.855
0.5673917827743935,10.787
0.5681144864644239,10.789
0.5688371901544542,10.771
0.5974131241498526,10.761
0.598147484167157,10.718
0.5988876727551542,10.749
0.7108837493959754,10.709
0.7116122813853281,10.713
0.7123524697019548,10.744
0.35110040126483,10.713
0.35259243449672795,10.737
0.9713199810724973,11.111
0.9720426847625276,11.092
0.9727770447798321,11.096
0.0047042256547911165,11.122
0.005426929073450992,11.101
0.006155461062803624,11.088
0.04487255883009311,10.912
0.04559526224875299,10.883
0.046329622537427895,10.895
0.4475816633961358,10.866
0.44831602341344023,10.861
0.44904455540279287,10.872
0.45651055013320274,10.873
0.4572390818511849,10.853
0.4579676138405375,10.86
0.49222609626724534,10.877
0.49296045655592025,10.918
0.49369481657322467,10.927
0.5211342408823612,10.869
0.5218511162730692,10.812
0.5225854765617441,10.831
0.5402625738419147,10.804
0.5410085904578636,10.829
0.541731294147894,10.806
0.564921920535653,10.793
0.5656446242256834,10.739
0.5663789842429878,10.791
0.6052476164361451,10.743
0.60598197672482,10.761
0.6067163367421244,10.753
0.6097470293292417,10.75
0.6104813896179166,10.733
0.6112274062338656,10.76
0.6726805265687972,10.713
0.6734207148854239,10.727
0.6741609032020506,10.742
0.6861787649768303,10.722
0.6869306098922152,10.742
0.6876591416100837,10.727
0.29457314481589947,10.713
0.29603020852323425,10.723
0.3057925355522002,10.708
0.3065268958408751,10.705
0.3072729124568241,10.707
0.8730799037937231,10.777
0.8737967791844312,10.776
0.8745253111737838,10.769
0.48573440859649963,10.896
0.48645128398709403,10.915
0.4871739876771244,10.953
0.07313508478671338,10.82
0.07387527310334008,10.772
0.07460963339201498,10.81
0.08205814322445804,10.911
0.08278084664300422,10.88
0.08350355033303458,10.789
0.16589176258116822,10.753
0.16662612259847265,10.753
0.1673604826156634,10.73
0.5207392374669553,10.872
0.5214735974842597,10.856
0.5221846445756455,10.826
0.5473801907374991,10.815
0.5481028944275295,10.796
0.5488255981175598,10.8
0.5584305621499652,10.811
0.5591532658398819,10.782
0.55987014123059,10.8
0.5870589505680073,10.763
0.587781654257924,10.757
0.5885043579479543,10.798
0.626743538697724,10.754
0.6274778987150285,10.734
0.6282064307043811,10.756
0.6380095555572325,10.734
0.6387322589758924,10.828
0.6394549626659227,10.765
0.6493105419414178,10.744
0.6500449019587222,10.743
0.6507850902753489,10.696
0.6701698662346871,10.715
0.6708867416252815,10.716
0.6716211019139564,10.732
0.6739640603358339,10.717
0.6917518944892436,10.831
0.6924745979079034,10.746
0.7185618673549925,10.712
0.7192787424742164,10.733
0.7199956178649245,10.707
0.7534439731971361,10.726
0.7541899898131987,10.731
0.8750858119657323,10.78
0.875826000282359,10.763
0.9994669305258412,11.146
0.00019546224370969867,11.109
0.0009298222610141238,11.136
0.14400798288636452,10.845
0.14473651460434667,10.725
0.14547087489302157,10.745
0.16335778932102585,10.742
0.16409797763765255,10.735
0.16483816595427925,10.729
0.17517166197603729,10.758
0.19921904212435493,10.734
0.19995340214165935,10.684
0.20068193413101199,10.662
0.24703987398049776,10.718
0.5835458306181636,10.759
0.5842743626075162,10.726
0.5849970660260624,10.726
0.6057922798407844,10.751
0.6065208115587666,10.752
0.6072435152487969,10.731
0.6522085024123498,10.727
0.6529486907289765,10.718
0.653677222446845,10.73
0.6764598711376948,10.725
0.6771825748277251,10.719
0.6779052785177555,10.709
0.6892936885777772,10.725
0.6900280485950816,10.716
0.6907740654824011,10.714
0.7129097775604123,10.71
0.7136324812504427,10.722
0.7143668415391176,10.69
0.7385715841412548,10.706
0.7393059444299297,10.67
0.7400403044472341,10.689
0.7542670748446199,10.717
0.7549956068339725,10.72
0.7866954853917605,10.69
0.7874181890817908,10.737
0.7881525490990953,10.729
0.8103989983217161,10.744
0.8111333586105047,10.745
0.8118735469271314,10.744
0.8216825000793051,10.758
0.8224110317972873,10.755
0.823151220113914,10.739
0.22819745507376865,10.69
0.228920158763799,10.7
0.2296370341543934,10.697
0.9193818672735006,10.863
0.9201220555901273,10.838
0.9208564158788022,10.879
0.6090454343009242,10.713
0.6097856226175509,10.734
0.6105199829062258,10.751
0.23406166809684237,10.698
0.23477854321617997,10.704
0.2355070752055326,10.696
0.23899237161288056,10.71
0.23973255992950726,10.714
0.2404610919188599,10.725
0.2613728706347729,10.706
0.2621072309234478,10.72
0.2628415909407522,10.721
0.3085525947202541,10.729
0.3092869547375585,10.724
0.3100271430541852,10.7
0.6612436151347083,10.712
0.6619663188247387,10.721
0.662689022514769,10.688
0.7032711616863025,10.716
0.7040113500029292,10.689
0.7047340536929596,10.678
0.7120543420255672,10.719
0.7127770454441134,10.724
0.7134997491341437,10.71
0.7786071854716283,10.715
0.779347373788255,10.696
0.7800875621048817,10.731
0.8006205043491263,10.718
0.8013432080391567,10.741
0.8020717397571389,10.759
0.8056094905871305,10.731
0.8063496789037572,10.731
0.8070840391924321,10.735
0.821310809318561,10.732
0.8220509979065582,10.763
0.8227737013251044,10.761
0.8547183668267735,10.737
0.8554410705168038,10.769
0.8561637742068342,10.759
0.5577577790618307,10.776
0.5584921390791351,10.799
0.5592206710684877,10.787
0.5668906546474091,10.774
0.5676250146647135,10.772
0.5683710312806625,10.778
0.7414821896086323,10.719
0.742222377925259,10.723
0.7429509099146117,10.696
0.3132106880213996,10.736
0.31393339171143,10.757
0.31465609540146033,10.7
0.3285856247038055,10.735
0.3293258130204322,10.732
0.3300543450097848,10.733
0.37568375287003164,10.775
0.37641811315870655,10.759
0.37715830147533325,10.752
0.7125510613526558,10.705
0.7132621084439279,10.701
0.7139848121339583,10.698
0.7768134005282263,10.718
0.7775244476194985,10.735
0.7782471513095288,10.708
0.810011140888605,10.728
0.8107338443072649,10.738
0.8114565479972953,10.753
0.8215743985718973,10.758
0.8223087588605722,10.753
0.8230431188778766,10.736
0.844123917188881,10.747
0.8448407925795891,10.766
0.8722394190647265,10.777
0.8729621227547568,10.779
0.8736848261734167,10.787
0.920042766294273,10.884
0.9207771263115774,10.83
0.9215173146282041,10.887
0.9335643176283384,10.943
0.9343103342442873,10.897
0.9350505228323982,10.948
0.9538175036755092,11.013
0.9545460356648618,11.057
0.9552862239814885,11.055
0.6412371925557636,10.72
0.6419657245451162,10.731
0.6426942562630984,10.722
0.6502418463700224,10.719
0.6509762066586973,10.724
0.6517105666760017,10.738
0.6704833760899191,10.71
0.6712235644065458,10.733
0.6719637527231725,10.724
0.23044462769962593,10.714
0.23116733138965628,10.71
0.23189003480831616,10.694
0.2503772597258376,10.713
0.2511116197430283,10.713
0.25183432343305867,10.551
0.4055257360057567,10.769
0.40624843969578706,10.782
0.4069711433858174,10.765
0.8085262536390019,10.715
0.8092489570575481,10.718
0.8099716607475784,10.707
0.8626590856412122,10.754
0.8633876173591943,10.787
0.8641044927499024,10.788
0.8715238613569909,10.77
0.872240736747699,10.796
0.8729576121382934,10.797
0.5691951213259472,10.776
0.5699178250159775,10.758
0.5706405284346374,10.78
0.13191896592445573,10.775
0.1326416696144861,10.778
0.13337020133246824,10.733
0.7901507539925205,10.73
0.7908676293832286,10.712
0.7915845047739367,10.722
0.9640778679857931,11.115
0.9648180563024198,11.092
0.9655524163197242,11.073
0.0023520182602396744,11.094
0.0030863782775440995,11.118
0.003826566865541281,11.104
0.024750002180098818,11.033
0.02547853389796728,11.006
0.026212893915271707,10.978
0.05622840699140852,10.831
0.056962767280083426,10.85
0.057702955596710126,10.858
0.07646410841198303,10.775
0.07721012502793201,10.793
0.07794448504523643,10.794
0.08990989239737246,10.749
0.09063842438672509,10.796
0.09136695610470724,10.778
0.23963809181657325,10.702
0.24038410843252223,10.701
0.24111264042187486,10.72
0.24412001981170306,10.72
0.24485438010037797,10.717
0.24559456841700467,10.719
0.4156342363338581,10.751
0.4163744246504848,10.789
0.4171087846677892,10.796
0.577899012097987,10.768
0.5786333721152914,10.74
0.5793677324039663,10.777
0.9511987421053618,11.016
0.9519214457953922,11.019
0.9526441494854225,11.037
0.9765283383378573,11.143
0.9779679171471116,11.1
0.0007680507359282274,11.102
0.0014907541545881031,11.103
0.0022309427425852846,11.106
0.06870801884008415,10.784
0.06944237885738858,10.799
0.07015342594877438,10.812
0.09535480040995026,10.747
0.09607167580065834,10.768
0.09678855119125274,10.751
0.16675092369621325,10.74
0.7720912980221328,10.69
0.7728023451135186,10.681
0.7735250485320648,10.724
0.4208168727759585,10.815
0.4215454044939406,10.852
0.4222622798846487,10.801
0.7993863336163258,10.74
0.8001148656056785,10.727
0.8008317409962729,10.747
0.7816810835086017,10.717
0.7824096152265838,10.765
0.7831323189166142,10.726
0.792766424445631,10.758
0.7934891278642908,10.782
0.7942118315543212,10.718
0.9352909004334151,10.936
0.9360194324227677,10.939
0.9367421361127981,10.955
0.9508989674609438,11.019
0.9516216708796037,11.008
0.9523502028689563,11.02
0.18748015151027175,10.707
0.18820868349962439,10.698
0.18893138691828426,10.684
0.24486514984630503,10.674
0.2455878535362217,10.715
0.24631055722625206,10.728
0.27148279019081656,10.691
0.2722054938808469,10.692
0.272922369271555,10.703
0.304966115047705,10.704
0.30568881873773535,10.688
0.30641152215628153,10.7
0.48174324570561566,10.931
0.4824717774235978,10.874
0.48319448111362817,10.895
0.6427141487869221,10.781
0.6434368524769525,10.708
0.6441595558956124,10.729
0.804693340054655,10.766
0.8054160437446853,10.744
0.8061387471632315,10.74
0.2662736481605634,10.723
0.2669963515792233,10.729
0.26771905526925366,10.712
0.2978511335179519,10.751
0.29857383720786856,10.704
0.29929654062652844,10.705
0.32369944432048214,10.695
0.324422147739142,10.731
0.3251448514291724,10.729
0.35271249750951483,10.729
0.35342937262885243,10.729
0.35414624801944683,10.792
0.9691437115154713,11.063
0.969883899832098,11.094
0.9706124318214506,11.12
0.9779676894071372,11.132
0.9786903930971675,11.124
0.9794130967871979,11.119
0.10884148403590643,10.737
0.10955835942650083,10.768
0.11027523481720891,10.771
0.12207162284551032,10.746
0.12280015456349247,10.764
0.1235286865528451,10.765
0.7279070692592313,10.71
0.7286297729492617,10.712
0.7293408200406475,10.707
0.019087346001242622,11.021
0.019804221391837018,11.038
0.0205210967825451,11.032
0.03671781715809175,10.92
0.03743469254879983,10.965
0.03815156793950791,10.949
0.20967744078893702,10.768
0.2103943161796451,10.72
0.21111119157035318,10.744
0.7953762663280486,10.738
0.7961047983174012,10.731
0.7968275020074316,10.73
0.7308118464274003,10.707
0.7315462064447047,10.672
0.7322922230606537,10.704
0.850798460668102,10.787
0.8515095077594879,10.788
0.8522322114495182,10.746
0.6415531100369662,10.685
0.6422874700542707,10.737
0.6430218300714614,10.707
0.22443688843600285,10.721
0.22517124845330727,10.716
0.22591143704130445,10.703
0.38386913216208995,10.752
0.38460932075008714,10.747
0.38534368076739156,10.709
0.5319770768493299,10.814
0.5327056085673121,10.825
0.5334341405566647,10.826
0.7046336310858123,10.726
0.7053679913744872,10.696
0.7061023513917917,10.71
0.44918770333026714,10.83
0.4499162353196198,10.856
0.45064476703748824,10.878
0.9847635364153575,11.134
0.9854804118060656,11.123
0.9862031152246118,11.115
0.19603810814453482,10.705
0.19676663986251697,10.707
0.19750100015119187,10.702
0.31502809079756844,10.721
0.3157449661882765,10.702
0.316473497906145,10.724
0.9294718699272835,10.89
0.9302178865432325,10.891
0.9309522465605369,10.913
0.4282024633465653,10.809
0.42893099533591794,10.779
0.9534855979625263,11.028
0.9542083016525567,11.041
0.9549368336419093,11.019
0.5453565458205958,10.793
0.5460792492392557,10.804
0.546801952929286,10.817
0.5578464960423162,10.794
0.5585691997323465,10.795
0.559303559749651,10.778
0.6924037478988794,10.723
0.6931322796168615,10.731
0.6938549833068919,10.719
0.2994106735235391,10.71
0.300145033812214,10.736
0.3008735655301962,10.711
0.4452222856409662,10.862
0.4459391610316743,10.837
0.44667352104886504,10.858
0.9459985963868576,11.013
0.9467213000768879,10.999
0.9474498320662406,10.997
0.11334561063563342,10.843
0.11406831432566378,10.766
0.11479684604364593,10.777
0.6950870510490859,10.717
0.6957922701125199,10.735
0.6965149735310661,10.707
0.8482539210236837,10.796
0.8497051564316962,10.917
0.4246100538294968,10.816
0.42533275751952715,10.802
0.42604963291023523,10.82
0.17721294612442762,10.768
0.17793564981445797,10.936
0.17865252520516606,10.955
0.3406666859974621,10.727
0.34138938968749244,10.716
0.3421120931061523,10.739
0.5064575559929381,10.877
0.5071802596829684,10.893
0.5079146197002729,10.902
0.25081346768831736,10.711
0.25153617110686355,10.73
0.25224721819824936,10.717
0.7688617367449524,10.819
0.7696019250615791,10.836
0.770336285350254,10.706
0.932467011043741,10.919
0.9332013713324159,10.953
0.9339415596490426,10.948
0.8454055269486389,10.769
0.8461457152652656,10.776
0.84688007528257,10.773
0.91829984105118,10.88
0.9190225447412104,10.862
0.9197452484312407,10.884
0.0799526499985177,10.834
0.08067535368854806,10.821
0.08139805737857841,10.791
0.2459824786385525,10.762
0.2466993540291469,10.709
0.24742205744780676,10.715
0.5790047858366734,10.75
0.5797391461253483,10.744
0.5804676778433304,10.744
0.24241888106178067,10.707
0.24315906937840737,10.704
0.2438934293957118,10.704
0.6957706813212781,10.64
0.6964992130391465,11.209
0.7441218843462138,10.653
0.7448620726628405,10.691
0.7455964329515155,10.684
0.2788642768681484,10.75
0.27959280885750104,10.719
0.2803271688746918,10.719
0.3972422929757613,10.767
0.397982481292388,10.765
0.3986993566830961,10.787
0.2016175739531718,10.698
0.20234610594252445,10.733
0.20308629425915115,10.726
0.23665704279187594,10.716
0.23739140308055084,10.715
0.23812576309785527,10.682
0.6764056960693097,10.73
0.6771342280586623,10.712
0.6778802446746113,10.712
0.9927815189731746,11.104
0.3236288989468221,10.734
0.32436325896412654,10.732
0.32510344728075324,10.695
0.124880235361843,10.736
0.12561459537914743,10.718
0.1263547839671446,10.754
0.8451771105815169,10.762
0.8459114705988213,10.765
0.846640002588174,10.762
0.8744815762948974,10.767
0.8752275929108464,10.775
0.8759619531995213,10.771
0.8944961332539378,10.801
0.8952188369439682,10.794
0.8959357123346763,10.812
0.4820366875427453,10.876
0.48275939123277567,10.932
0.48347626662348375,10.874
0.06926251610980216,10.79
0.06997356320118797,10.788
0.0707079232184924,10.793
0.22201557981679798,10.721
0.22273828323545786,10.699
0.22346098692548821,10.737
0.08420132172511785,10.75
0.08493568201379276,10.797
0.08567587033041946,10.786
0.7219056665632024,10.728
0.748080359414871,10.705
0.1240552587350976,10.744
0.12477213412580568,10.747
0.12550066584378783,10.789
0.7779504956495202,10.722
0.7786790273673887,10.775
0.7793959027580968,10.707
0.5413648009837289,10.8
0.5420991610010333,10.819
0.54283934931766,10.812
0.28808698402679056,10.727
0.2888155157447727,10.714
0.28954404773401166,10.702
0.5360562488510823,10.805
0.5367906091397572,10.805
0.5375307974563839,10.839
0.17880819193430852,10.739
0.17954255195161295,10.731
0.18028856856756192,10.73
0.5243194612276056,10.823
0.5250538212449101,10.832
0.5257940098330209,10.838
0.058618906256583614,10.825
0.05934160994661397,10.813
0.06007597023528888,10.819
0.6354995822032379,10.768
0.6362222858932682,10.698
0.6369391612839763,10.738
0.2680167799828723,10.696
0.2687627965988213,10.712
0.26949132858817393,10.7
0.4120682589986018,10.785
0.4127967909879544,10.792
0.41353115100525883,10.799
0.5750091123293259,10.757
0.5757434723466304,10.758
0.5764836609346276,10.771
0.31547174964907754,10.715
0.3162177662650265,10.706
0.31695212628233094,10.723
0.8812146302359452,10.771
0.8819373339260892,10.778
0.8826600376160059,10.791
0.06496818200821508,10.799
0.06570837059621226,10.812
0.06643690231408073,10.796
0.633432857759999,10.719
0.6341555614499157,10.779
0.6348666085414152,10.764
0.12914441519069442,10.754
0.12987877520799884,10.733
0.13061896379599602,10.754
0.7924697685141382,10.705
0.7931866439048463,10.735
0.7939093475949903,10.735
0.892558720524903,10.804
0.8932930805422075,10.805
0.8940390971581564,10.805
0.19910777609334218,10.717
0.19983630781143802,10.723
0.20057066809999924,10.714
0.6933496248202573,10.701
0.6940723285104013,10.713
0.694795032200318,10.708
0.31562075025408376,10.719
0.3163492822434364,10.713
0.3170836422607408,10.731
0.9392090615681354,10.932
0.9399492498846485,10.937
0.9406719535745651,10.942
0.45525441202448746,10.842
0.4560004286406638,10.865
0.45673478892922503,10.868
0.9682399289399655,11.032
0.9689626326301095,11.059
0.9696969926474139,11.073
0.5351251475126446,10.816
0.5358536795019972,10.807
0.5365763829206571,10.813
0.10958709768897279,10.787
0.11030980110763267,10.783
0.1110383330969853,10.789
0.8460981779107897,10.758
0.8468267099001423,10.795
0.8475668982168827,10.767
0.3808230858060142,10.776
0.3815399611967223,10.75
0.38225683658743037,10.755
0.08869962002563625,10.774
0.08943980861363343,10.782
0.09016251203229331,10.765
0.33800355535663584,10.709
0.3387320873459885,10.712
0.3394606193353411,10.727
0.5090285278190549,10.862
0.5097628881078435,10.851
0.510497248125148,10.852
0.5990692387479157,10.749
0.5998035987652202,10.755
0.6005496156526533,10.738
0.8608459692306951,10.776
0.8615745009485636,10.781
0.8623030329379162,10.763
0.04986243513849331,10.854
0.05059679542705453,10.854
0.05132532714515037,10.85
0.7576577035376886,10.689
0.7584037201538649,10.72
0.7591322518717334,10.729
0.9339569171781932,10.919
0.9346971054947062,10.887
0.9354198091848502,10.93
0.24092560704229982,10.701
0.24165996705960424,10.706
0.24238849904895687,10.697
0.7321717327065471,10.665
0.7328944363966912,10.699
0.7336113117873992,10.685
0.9270281103138132,10.892
0.9277682986303262,10.894
0.9284910023204702,10.901
0.9914248288448562,11.069
0.992147532263516,11.099
0.9928702359536601,11.112
0.08897848964124933,10.796
0.08969536503195741,10.776
0.09041224042266549,10.758
0.175498934638199,10.723
0.17622746635606745,10.759
0.17695017004598412,10.722
0.6446524518578371,10.742
0.6453751555477538,10.729
0.6460978592378979,10.773
0.23708291211005417,10.743
0.23779978722927808,10.706
0.23852249091919475,10.784
0.8441073226326807,10.757
0.8448300260513406,10.749
0.8455469014418213,10.795
0.883590227723289,10.765
0.8843245877405934,10.77
0.8850647763285906,10.774
0.031454373864789886,10.912
0.03217707728322239,10.894
0.032917265871446943,10.903
0.2710555823005052,10.679
0.2717841142898578,10.687
0.2725767570291282,10.7
0.9983405352329555,11.066
0.9990574106236636,11.05
0.9997801140423235,11.067
0.1893269513902851,10.7
0.1900671397070255,10.702
0.1908014999955867,10.709
0.7354868954689664,10.735
0.7362037708596745,10.724
0.7369323025775429,10.755
0.06884042488900377,10.804
0.06956312857892044,10.79
0.7994054692426289,10.69
0.8001456575591419,10.74
0.8008800175764463,10.73
0.6564393634448606,10.741
0.6571678951627291,10.729
0.6578964271520817,10.691
0.8030167828856065,10.761
0.803745314603475,10.753
0.8044796748922636,10.766
0.9485602951331202,10.996
0.9492829988232643,10.99
0.9500173588405687,11.012
0.165681924272576,10.712
0.16641628428988042,10.74
0.1671564728778776,10.763
0.3604567062318438,10.702
0.8425476317825087,10.775
0.8432703354724254,10.785
0.8439872108631334,10.764
0.07353467947427816,10.823
0.07426903976283938,10.79
0.07500339978014381,10.841
